Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"83080801","48018420","0","What do you mean by `static` and `dynamic` `python classes`? How does it relate to `auto-completion`? It might help if you can extend your question with examples.","2018-01-02 00:01:48","","539923"
"83080802","48054055","0","you mean like my new edit? @Kushan because this not work too","2018-01-02 00:01:52","user8966147",""
"83080803","48054238","4","And that's too big. What kind of ""thoughts"" do you want?","2018-01-02 00:02:00","","152948"
"83080804","48053610","0","@JakeLeveroni yes that config is correct. I was on my mobile so did not see your comments till now.","2018-01-02 00:02:02","","5233410"
"83080805","48051977","0","Just tried a side by side Sklearn pip install next to an Sklearn conda install. Pip installed Sklearn with 12MB and conda is still going like every time installing 
scikit-learn 0.19.1: 
icu 54.1: 
certifi 2017.11.5:
openssl 1.0.2n: 
subprocess32 3.2.7: 
scipy 1.0.0: 
libgcc 7.2.0:
matplotlib 2.0.2: 
pyqt 5.6.0: 
ca-certificates 2017.08.26: tensorflow 1.1.0: 
numexpr 2.6.4: 
libxml2 2.9.4: 
numpy 1.12.1:","2018-01-02 00:02:05","","7777032"
"83081579","48039855","0","@kocka thx. I saw the first doesn't work with mutating property but the second do. I want to know that is really true. That is why I ask this question.","2018-01-02 01:28:07","","8453594"
"83081581","48054586","0","Like this [50,60,80,40]","2018-01-02 01:28:08","","8859845"
"83081582","48054578","1","How are you reading the file and how are you printing the data? You have a bunch of `\u0000` which are null bytes.","2018-01-02 01:28:25","","1549541"
"83081583","48054578","1","That's *not* Base64. I suspect it's *raw bytes* (as well, .3gp/movies are binary data files) - if so, attempting to open this as any kind of ""string"" is *wrong*. (Notepad or another text editor will usually have it's own particular kind of 'wrongness', depending on encoding and how invalid data is treated). Instead of dealing with strings/text, use byte sequences (and binary editors)..","2018-01-02 01:28:29","","2864740"
"83081585","48052205","0","`I don't understand why this error doesn't occur in method getA()`, (if you're using Spring Boot), you'll find the same question [here](https://stackoverflow.com/questions/46877337/hibernate-is-not-throwing-lazyinitializationexception-in-spring-boot-project). For your first question , and AFAIK, you should not have `LazyInitializationException` in your `deleteA(Long)` method, as `Session` will be used to fetch `B` data similar to `getA()` method.","2018-01-02 01:28:32","","2114786"
"83081586","45663436","0","See my answer for a more general solution.","2018-01-02 01:28:37","","839733"
"83081587","48054511","0","@Nadine Ok, I edited to show the labels. I also added a margin-right on the checkboxes for better readability.","2018-01-02 01:28:46","","8202589"
"83081588","48054484","0","Thank you so much! I didn't realize that JSON is a String. You've made my day!","2018-01-02 01:28:51","","4741620"
"83081589","48014553","0","It's hard to say  whether you can achieve this. But it's possible for theory. For this scenario, it's not about Azure AD, it's just links to your application itself.","2018-01-02 01:29:06","","8514432"
"83081590","48053989","0","Yes - small typo when I tried to simplify the code to put into question.   There are no errors from the trace #<ActiveModel::Errors:0x007fccdb562700 @base=#<Booking id: nil, schedule_id: nil, user_id: 26976, created_at: nil, updated_at: nil, position: nil, date: ""2017-12-31"", company_id: nil, int_schedule_id: 3330, start_time: ""2017-12-31 09:00:00"">, @messages={}>","2018-01-02 01:29:20","","212019"
"83081591","48038340","0","That's quite the narrow dilemma you've got there. I'm not sure if what you want here is even possible. Maybe there's a different way to do whatever you're trying to do.","2018-01-02 01:29:24","","8335309"
"83081593","48028996","0","Agree on all points.   The JSON-esque setup was a representative example of rich structure; there are def ways to express same without parsing.","2018-01-02 01:29:38","","2502126"
"83081594","48054583","0","The error message you omitted should point to `lista_caminhos[1:]`, which is invalid because functions cannot be subscripted.","2018-01-02 01:29:42","","722804"
"83081596","41102987","1","Thank you. It actually seems like a bug. Saved my life","2018-01-02 01:30:03","","5087401"
"83081597","48054439","0","Please learn how to format your posts","2018-01-02 01:30:05","","575376"
"83081598","48054196","0","I created an issue for this: https://github.com/crystal-lang/crystal/issues/5506. Personally, I don't feel qualified to push strongly in any direction, but I am interested to see what others think about the current syntax.","2018-01-02 01:30:11","","5490505"
"83081599","48054394","0","I thought that would work but it doesnt","2018-01-02 01:30:14","","2626734"
"83081600","48054586","0","Your problem is the results are a list of tuples. (Run `type(gdp_list[1])` to see what I mean.)

You should be able to google ""tuple math numpy"" to get something useful. If you get stuck with that approach, I suggest tweaking your question based on how far you get.","2018-01-02 01:30:17","","8907748"
"83081604","48054461","0","Thanks. You are right. Console says there are two of each element. But in my code they are hidden. I think I should rewrite the page.","2018-01-02 01:30:32","","9161886"
"83081605","48053937","0","Check the source AbstractGoogleClient.java:333 to figure out whats checked against null.. You should set that value to build Drive.","2018-01-02 01:30:36","","2106177"
"83081606","48054604","0","Why not add the code for everyone to analyze?","2018-01-02 01:30:40","","4270018"
"83081608","48054511","0","@Nadine Did you want the checkboxes to appear one above of the other? If so it's an easy fix.","2018-01-02 01:30:57","","8202589"
"83081610","48054616","1","One thing you should look into is throttling/debouncing your scroll event handler, as scroll happens a lot (related https://stackoverflow.com/questions/7373023/throttle-event-calls-in-jquery).  Another thing to increase performance is to limit the number of dom lookups you perform in the event handler as that slows down the time it takes to complete.  Look at caching the lookups outside the event handler, and reuse them inside.  Other than that, the question is pretty broad.","2018-01-02 01:31:20","","1586174"
"83081611","38919264","0","Thanks for the great answer @Brandon! Still works perfectly today on my site (https://yinan.design). I was wondering if the ""alternative method"" you mentioned also requires disabling AJAX Loading? If not, could you share it as well (if doesn't take you too much time)? Since I do like the subtle animation when AJAX Loading is enabled and don't think I would mind doing the extra work for this small improvement.","2018-01-02 01:31:21","","2513473"
"83081614","48054608","0","Looks more like a comment.","2018-01-02 01:31:35","","4270018"
"83081615","48054578","0","I read the file from an android smartphone using a React Native javascript library called Expo. I'm not sure where I got the idea that it was Base64, but it sounds like that's definitely not the case. 

It's actually just an audio file, but the way Android saves audio is apparently as either a .3gp or .mp4. Could that be why there are a lot of null bytes?","2018-01-02 01:31:47","","7687593"
"83081617","48051403","1","@user8 I have updated your post to have a reference to that link :)","2018-01-02 01:31:54","","529691"
"83081622","48054539","0","Thanks for the complete sql fiddle example! It looks like the first query incorrectly returns the ('fjvfred', 3) row, i.e. brackets are implied as (OR str LIKE '%black%' AND id=1).","2018-01-02 01:32:07","","2670571"
"83081623","47938186","0","@Sushovan, are you sure you didn't change any other code? I used your code and just modified the parameters as I said in my answer, the ""Alcohol added to cart"" shows well on my side.","2018-01-02 01:32:08","","5570139"
"83081624","48054577","0","What do you expect it to do while interacting with the mouse?","2018-01-02 01:32:08","","1364723"
"83081625","18638583","0","make this into a chrome extension please. I want it...","2018-01-02 01:32:36","","4115558"
"83081628","48037614","0","hmm... I thought it was better documented, but the best I could find was [this paragraph in the `applyMiddleware` docs](https://redux.js.org/docs/api/applyMiddleware.html#arguments).  Bascially, the middleware is only given `getState` and `dispatch` from the store, so it's not the complete, original store.","2018-01-02 01:32:54","","6902543"
"83081629","48046626","0","According to the terms you need to make post answered and create new one with TAGS of your problem","2018-01-02 01:32:54","user6637260",""
"83081630","4305683","1","@Hi-Angel: So a pointer is a nullable reference. _Shrug._ That doesn't prevent pointers, _in general_, from being references.","2018-01-02 01:33:17","","140719"
"83081631","48050903","0","Thanks a million, I've done as you instructed and incremented 'i' by 3 on the outer loop and got exactly what I wanted.","2018-01-02 01:33:30","","9160643"
"83081632","48020271","0","there is no bluetooth visibility timeout setting in its system...","2018-01-02 01:33:31","","9152458"
"83080806","48054202","0","Excellent. I really appreciate this. I read about various pipelines, but I didn't recall this one. Very useful.","2018-01-02 00:02:21","","9075132"
"83080807","48053450","0","Perfect, thank you!","2018-01-02 00:02:23","","1639594"
"83080808","48038923","0","@matzeri I have removed the `glibc` tag.... thanks","2018-01-02 00:02:31","","2092716"
"83080809","48054247","2","Did you miss this in the LogCat? - `Caused by: android.content.res.Resources$NotFoundException: Resource ""com.androchunk.splash_screen:drawable/androchunk"" (7f060054)  is not a Drawable (color or path)`","2018-01-02 00:02:33","","1291879"
"83080810","48054069","0","Oh sorry, I didn't see the end of the question. Combine the `if` I posted and [Cyrus' answer](https://stackoverflow.com/a/48054256/6176817) to do what you need :)","2018-01-02 00:02:45","","6176817"
"83080811","48053916","0","You need to add the `Content-type: application/x-www-form-urlencoded` header shown in the linked duplicate.","2018-01-02 00:02:52","","3155639"
"83080814","48054024","0","@forsakenmystery just updated the answer","2018-01-02 00:03:05","","6465846"
"83080815","48051756","0","You can try replacing your '.get(`http://oda.ft.dk/api/Sag?$inlinecount=allpages&$filter=typeid%20eq%203`' call with '.get(``https://cors-anywhere.herokuapp.com/http://oda.ft.dk/api/Sag?$inlinecount=allpages&$filter=typeid%20eq%203', and for an explanation, see the *How to use a CORS proxy to get around “No Access-Control-Allow-Origin header” problems* section of the answer at https://stackoverflow.com/questions/43871637/no-access-control-allow-origin-header-is-present-on-the-requested-resource-whe/43881141#43881141","2018-01-02 00:03:07","","441757"
"83080816","48053610","0","@JakeLeveroni Just for troubleshooting. Try upgrading to MVC5 and see if you get the same problem with the different platforms.","2018-01-02 00:03:08","","5233410"
"83080817","48054251","0","please add stacktrace","2018-01-02 00:03:10","","4784537"
"83080818","16199308","0","@JimBalter The whole point is that the `Optional` class always does do the null check before providing the underlying value, so there's no reason to force the caller to check it *again*.  If the caller wants an exception to be thrown if they dereference a null value, which is the correct behavior in many situations, then there's nothing wrong with that.  It's not like they can get a garbage value without realizing it's not a valid value.  Did you not even look at the code?","2018-01-02 00:03:18","","1159478"
"83080819","48052906","0","Basically, after I run this line $invoice->payments()->save($payment) the model is saved in the database, I can see it, but that same instance of $invoice won't have that new payment in the payments array added in the code.","2018-01-02 00:03:26","","3241650"
"83080820","48054177","0","@TommasoBelluzzo It works for me on Matlab. Anyways, the simpler code that I edited in the question, does not work in Simulink","2018-01-02 00:03:40","","1259768"
"83080821","48054053","0","Added code above","2018-01-02 00:03:45","","8684537"
"83080822","48046206","0","If it's what you're looking for, you can mark it as correct.","2018-01-02 00:03:46","","9068081"
"83080823","48054069","0","@PesaThe The answer by you and Cyrus answered all my questions. I could upvote and accept your solution if you post it. And thanks, btw!","2018-01-02 00:03:50","","6317562"
"83080824","48054144","0","*Is putting methods in the constructor if a Service not a good practice?* - this totally depends on what are these methods and how they work. They don't present in the code above.","2018-01-02 00:03:52","","3731501"
"83080827","48054015","0","i updated my answer, it will give you now the last items","2018-01-02 00:04:08","","8226733"
"83080828","48053283","0","Also, when using a custom model manager, you should explicitly assign the defautl manager `objects = models.Manager()` if you want to retrieve all objects.","2018-01-02 00:04:11","","3848833"
"83080829","48053955","1","Thanks @univerio. When I tried doing that, the model data wasn't read and gave me a blank migration; upgrade() and downgrade() didn't contain anything.","2018-01-02 00:04:23","","1822062"
"83081634","6735917","1","I've just discovered a peculiar thing. Turning sys.stdout into None actually works in my program, although I'm not sure why. I was having *really* weird problems with encoding redirecting to os.devnull so I tried just using None, and it works. Might have something to do with me doing it in a Django unit test, but I'm not sure.","2018-01-02 01:33:36","","232220"
"83081635","48054601","0","The loader exists for one reason:  expensive data processing (images, css, javascript, Etc).  Why do you want to hide the loader?  If the second time a user visits your page, the assets will be cached by the browsers for example.","2018-01-02 01:33:45","","1715121"
"83081637","48052015","0","Sorry, if I understood correctly, I should create a new file from the FileDescriptor since there is no easy way to retrieve the original filename? My app opens images based on filenames only...","2018-01-02 01:33:55","","1483390"
"83081638","48054577","0","It should behave as it does now but without jittering","2018-01-02 01:33:56","","5280885"
"83081640","48054539","0","Welcome John. Yes that's correct. Actually its doing (str LIKE '%red%' OR id=1) OR*AND=OR so that's why red is coming up in the results. To avoid this, we need to use curved braces for LIKE conditions to isolate them for others.","2018-01-02 01:34:06","user9081948",""
"83081642","48054628","0","size as determined by what criteria?","2018-01-02 01:34:19","","1175966"
"83081643","48054636","0","Inside a regular expression, `(..)` is a ""capture group"" and `[..]` is a ""character class"". The documentation will explain what these mean (and how capture groups apply to split) in more detail.","2018-01-02 01:34:23","","2864740"
"83081644","48054636","1","Read the [docs](https://docs.python.org/3/library/re.html) before asking here.","2018-01-02 01:34:23","","2357112"
"83081647","48054640","5","There is no second element in the array","2018-01-02 01:34:34","","5647260"
"83081650","48051140","0","Possible duplicate of [Swapping the first word with itself 3 times only if there are 4 words only using sed](https://stackoverflow.com/questions/47978693/swapping-the-first-word-with-itself-3-times-only-if-there-are-4-words-only-using)","2018-01-02 01:34:45","","4082052"
"83081651","48045496","0","When you finish sign in, does it close the Chrome Custom tab (where you signed in to the OAuth provider) on its own or does it remain open until you manually close it (click the close button)? Also try to check you are detecting the incoming link correctly: `universalLinks.subscribe(null, function (eventData) {console.log(eventData.url);});`  If not there may be an issue with your FDL configuration for some reason.","2018-01-02 01:34:46","","5081766"
"83081652","48045928","0","@Gabor Lengyel Yes you are right. But it's even though the principles: ""never trust user data"" and ""don't store security relevant data on a untrusted source"".","2018-01-02 01:34:50","","7096781"
"83081653","48016280","0","@skrx The only thing I have left to do is to get the bullet position to update every frame. As you quite rightly stated, I need to put the code in the main file while loop. But what code exactly do I put? If I call playerclasses.Bullets.update(), what exactly do I put in the self parameter? I need to update the entire group.","2018-01-02 01:34:54","","7186024"
"83081654","48052605","0","errror reporting would have helped you here as well as error handling on the query. There are methods for you to find and use on php.net's website.","2018-01-02 01:34:58","","1415724"
"83081656","48054305","0","To be frank you won't find one. Express is a REST API meaning it only responds to requests. Look into Socket.IO. You need to subscribe to an open socket on the server capable of pushing data.","2018-01-02 01:35:06","","1625304"
"83081657","48054576","0","Turns out [you don't need to quote `}`s](http://www.regexplanet.com/share/index.html?share=yyyyyf01nnr). I guess it's the context lookup that's not working. Of course using `Pattern.quote` like in method one is still wrong.","2018-01-02 01:35:08","","633684"
"83080830","48053958","0","How are you using your logger module?  I don't see any problem with what you're doing that would cause multiple loggers to get created.  Node caches the module.exports from the first require() and returns it to subsequent calls.","2018-01-02 00:04:29","","1364723"
"83080831","48050742","0","The log only contains no message other than what I posted
I force uninstalled the haskell platform. and reinstalled with home-brew, and did stack upgrade, then works. 
Thanks for looking into this anyway.","2018-01-02 00:04:31","","832847"
"83080832","5067308","3","Or if you want it inline (i did) `<span style=""float: right"">`","2018-01-02 00:04:44","","7159163"
"83080833","48054055","0","Yea, but change the layout gravity to start and remove margin top, itll look weird with margin top","2018-01-02 00:04:52","","3582305"
"83080836","48054100","0","When accepting clients you should store the `conn` sockets in the server object. When resending the received message in server you must loop through the sockets and send the message to each (except the one you received it from)","2018-01-02 00:05:03","","987358"
"83080839","48054209","2","you problem is that your array indices is up to its count. Array indices start at zero not one. So you just need to use  `0..<word.count`, `for i in word.indices` or change your loop to `for char in word {
    print(char)
}`. There is no need to create an array for that.","2018-01-02 00:05:13","","2303865"
"83080840","48054258","0","Alright thanks for your answer. I will do it that way :)","2018-01-02 00:05:13","","8277717"
"83080843","48054213","2","One part is done, but OP wants to access to T1 with `first` (even if it is placed elsewhere)...","2018-01-02 00:05:28","","2684539"
"83080844","48054182","1","The purpose of DMARC is to prevent things like this. So, no. Nothing you can do on your end. -- Although you could ask the companies in your DB to suspend their spam filtering.","2018-01-02 00:05:39","","345031"
"83080845","48049491","0","Not a duplicate.","2018-01-02 00:05:47","","238704"
"83080846","48052943","0","Dropped it under my function, unfortunately didnt work. Anyways, `new Date()` will return a date object from the browser, not from the server, won't it?","2018-01-02 00:05:56","","6945866"
"83080847","48054060","0","As @PM. mentions, your current route is `api/resize/api/resize/preserveAspectRatio`","2018-01-02 00:06:11","","2057955"
"83080848","48054024","0","@forsakenmystery Yes, myMap is a callback which is fired on script load. And it launches an ajax request and sets up another callback to run when it is executed. That’s how javascript works. Most of i/o operations are async and thus require callbacks. Events require callbacks as well.","2018-01-02 00:06:17","","6465846"
"83080850","48054013","0","@Raj its hard to determine where the error is coming from, however the error is likely due to EF trying to execute a query on the database. The stack trace would be handy to see where in the code the error occurs. It may be something very simple as trying to show the logged in users name or some sort of database stored setting.","2018-01-02 00:06:23","","1397504"
"83080851","48043575","0","@zgulser i’m not so sure that it could be a possible option, but making it static? I don’t know the lifecycle of a static application in Android, so i’m not sure about this possibility","2018-01-02 00:06:24","","8037477"
"83080852","48054177","0","When post data is added... the service throws an error instead of returning a valid json response. The error contains HTML formatted data, so `webwrite` fails to convert it to valid json.","2018-01-02 00:06:24","","796085"
"83080856","48054024","0","wow thank you <3 It helped and I am going to read what are these concepts, God bless you happy new year","2018-01-02 00:07:03","","4904348"
"83080857","46623746","0","use `'packages':['numpy']`.https://stackoverflow.com/questions/46568770/cx-freeze-building-a-project-to-an-exe-file-getting-numpy-import-errors","2018-01-02 00:07:21","","8372104"
"83081659","48047719","0","I wanted to do it with Python for the sake of learning","2018-01-02 01:35:25","","9159888"
"83081660","48052605","0","note: you're mixing mysql apis here `mysql_close();` you can't do that.","2018-01-02 01:35:27","","1415724"
"83081661","48016280","0","def update(self):
        if self.right==True:
            self.rect.x += self.speed
        elif self.right==False:
            self.rect.x -= self.speed","2018-01-02 01:35:27","","7186024"
"83081663","48054622","0","Show your theme.","2018-01-02 01:35:29","","6852729"
"83081665","48054636","0","@user2864740 Yes, but why would simply _capturing_ `([...])` change what is matched?","2018-01-02 01:35:40","","1863229"
"83081666","48054633","0","Although then you get 1.66 for `TestWithSwitch`.","2018-01-02 01:36:00","","6515554"
"83081668","48054619","0","This answer helped me out more, but I chose The other answer as the correct one as it helped debug.","2018-01-02 01:36:10","","7599308"
"83081670","48054601","0","@Taplar I've clarified what I consider a visit - and as for the cookies, i'm not certain how to write it out inside of the jQuery. Each time I try, it doesn't appear to do anything (other than break the code, making the preload last forever).","2018-01-02 01:36:26","","9159837"
"83081671","48054636","0","@TimBiegeleisen `(..)` changes the behavior of `split`. Hence the follow-on sentence. There is definitely some duplicates..","2018-01-02 01:36:28","","2864740"
"83081674","48037614","0","I think you are going to have issues if you're planning on store whatever was dispatched in the state as [the state should be serializable](https://redux.js.org/docs/faq/OrganizingState.html#can-i-put-functions-promises-or-other-non-serializable-items-in-my-store-state), so functions, promises, etc. should not be kept there.  You may be better of keeping the actions in the middleware instead. Another potential issue with trying to keep them in sequence is this will get very hard if something like redux-saga is used, as there is no promise to tell you when it is done. Happy to help if you want.","2018-01-02 01:36:33","","6902543"
"83081675","48052665","0","@RamC although I did upvote your answer, I need to state that you didn't catch the fact that they're mixing different mysql api here, with `mysql_close();` and the sql injection holes. IMHO, the answer should be edited in order to reflect and for future users.","2018-01-02 01:36:40","","1415724"
"83081677","48054167","0","Yes, you can replace the method `getDivContent()` with an array item of the component class. By the way, you may consider removing ""using the DIV id"" from the question title.","2018-01-02 01:36:46","","1009922"
"83081678","48054640","0","Can you share more flow of your code's execution to understand a little more?  You have only one element in your object `data` and that's the problem.","2018-01-02 01:36:47","","1715121"
"83081682","48046416","0","Heeeelllpppp pleasee....","2018-01-02 01:37:15","","8852659"
"83081685","37394850","0","this got two upvotes and lasted more than 18 months and nobody realised that the call to strnlen needed 2 arguments","2018-01-02 01:37:25","","4532996"
"83081686","48016280","0","^ If OOP works as a believe it does, each bullet that is added to the group has a boolean self.right value. If the user was facing right when they shot, this will be true, if not, it will be false. This determines if the x value is being taken away or added to that sprite.","2018-01-02 01:37:27","","7186024"
"83081687","48054636","0","If you want the group to not affect the split you can use `(?:)`","2018-01-02 01:37:31","","9156061"
"83081689","48045496","0","bojeil Thank you. It closes the chrome custom tab automatically.","2018-01-02 01:37:41","","758373"
"83081690","48054337","0","At first, it didn't work. Still produces same issue but when I set state to null in the reducer, it finally worked. Thanks!","2018-01-02 01:37:43","","6771841"
"83081691","48054493","1","A good way to troubleshoot API calls is to get yourself a good REST client.  You can search the chrome/firefox app stores for them, most are free.  They allow you to easily try your api calls independently from javascript, so if they don't work there, you know it's an issue with the endpoint, and not the javascript.  After you get that working, then all you have left is getting javascript to call it the same way and, ignoring potential CORS issues that javascript would encounter that the REST client would not see, it should work.","2018-01-02 01:37:44","","1586174"
"83080858","46424800","0","Many thx!! Works like a charm.","2018-01-02 00:07:27","","426271"
"83080859","48050457","0","#tophcito, I've removed `Employed` variable from the model hence no interaction. However when I run the model, I still get singularity problems on three variables. The sample is n=9800 so small sample number is not the case. Is the fact that baseline of all three variables are same(0=Unemployed) can cause singularity?","2018-01-02 00:07:30","","8546503"
"83080860","48054177","0","The service returns this `'<br />
<b>Catchable fatal error</b>:  Object of class stdClass could not be converted to string in
<b>/home3/alsonsrnd/public_html/rts.alnnovative.com/security.php</b> on line <b>9</b><br />
'` which can't obviously be a valid json response.","2018-01-02 00:07:33","","796085"
"83080861","39058200","0","I have this exact question.  Was JASPIC your solution, or did you come up with something more custom?","2018-01-02 00:07:34","","499689"
"83080863","48053916","0","@AlexanderO'Mara Still appears, Content-type was before. I just deleted that line but it does not work out either","2018-01-02 00:07:52","","9112235"
"83080864","48053667","0","Cause Expressions are not delegates. Expressions describe code, delegates ARE code","2018-01-02 00:07:54","","455493"
"83080865","48054128","0","You are not going to send files via mockmvc aren't you?","2018-01-02 00:08:03","","573032"
"83080866","48049375","0","sorry about the pictures! I will take that into account from now on, thank you.","2018-01-02 00:08:05","","9157175"
"83080867","48053275","0","Oh, I see. Thank you letting me know that.","2018-01-02 00:08:14","","5770984"
"83080868","48054177","0","@TommasoBelluzzo Yes, right now I have not added any valid response. I just added a simple code in PHP, whenever file is accessed, a new file is created on server. So, I am not checking response right now. When using the same code via Matlab, file is created, from Simulink, it is not","2018-01-02 00:08:16","","1259768"
"83080869","47981447","0","For me pip install mysqlclient works just fine i am on windows 10 & using python 3.6.x -->Added image","2018-01-02 00:08:31","","9119177"
"83080870","48054024","0","@forsakenmystery I also highly recommend reading [this one](https://stackoverflow.com/a/14220323/6465846)","2018-01-02 00:08:38","","6465846"
"83080871","48054219","0","I just edited my answer to be more clear","2018-01-02 00:09:01","","8616823"
"83080873","47942429","0","@z0me WORKS!!!!!! Submit an answer so I can accept. Wow!!!","2018-01-02 00:09:07","","4156957"
"83080875","48054055","0","Check out my new answer. If it still doesn't work, please reply asap, it's very late here and i need to sleep :)","2018-01-02 00:09:18","","3582305"
"83080878","48052739","0","`0x80131534` on .net core is a `COR_E_TYPEINITIALIZATION` error ([per source code here](https://github.com/dotnet/coreclr/blob/f25c4efc8c3fabdf3ae5ff0c02fc66325765b332/src/mscorlib/shared/System/HResults.cs#L107)).  It doesn't have anything to do with time zones.  Just because two different applications return the same integer error code does not mean that the error is the same.  See also [issues in coreclr with that error code](https://github.com/dotnet/coreclr/issues?utf8=%E2%9C%93&q=0x80131534).","2018-01-02 00:09:39","","634824"
"83080879","48054213","0","@Jarod42 - Ops! Do you mean I've correctly solved the wrong problem?","2018-01-02 00:09:50","","6022656"
"83080884","48053983","0","Thank you for the reply. I found out the i was missing this       rvrestaurant.setLayoutManager(new LinearLayoutManager(this));
rvrestaurant.setItemAnimator(new DefaultItemAnimator());","2018-01-02 00:10:14","","9161742"
"83080885","43351294","0","The second example has a minor typo - missing slash in the sed command. It should be `sed -i ""1s/^/PREFIX: /""` as above.","2018-01-02 00:10:25","","2109356"
"83080887","48040975","0","will do prolly tomorrow thx","2018-01-02 00:10:35","","5208967"
"83080888","48054151","0","@ OP... please add your first trail code as well to complete the ""minimal"" question requirements.. now I have assume this is an self-answering question for rep. Not a problem but be ware it triggered community to send this question to reviewing.","2018-01-02 00:10:36","","8928024"
"83081694","48053248","0","How would I do this using the column names instead?  The column I am subtracting often will not be the last one.","2018-01-02 01:38:02","","6211325"
"83081697","48016653","0","Yes,so the body's content its a URL","2018-01-02 01:38:20","","9059964"
"83081698","48045496","0","Could my SHA being used in other projects effect this?","2018-01-02 01:38:22","","758373"
"83081699","48052382","1","`guide_train` is an internal function of `ggplot2`. It is not exported, thus you can not access it when `ggplot2` is loaded. Does the function work as a method in your R session? I think, you should create your own generic function. If you want to export the method, you should document it. Ofcourse, you can use keyword ""internal"" (`#' @keywords internal`) to hide the documentation.","2018-01-02 01:38:27","","4783029"
"83081705","48054493","0","Thank you for your help and time. Doing that now.","2018-01-02 01:39:00","","9064664"
"83081707","47879400","0","Is this still possible if you have multiple components and need to pass different sets of props to different named components?","2018-01-02 01:39:08","","1854078"
"83081708","48054622","0","So, basically, I want to launch a BLE scan activity from a dashboard one!","2018-01-02 01:39:11","","9161959"
"83081709","48054539","0","i moved the black to the first now, then black started coming up in the results. check this :: http://sqlfiddle.com/#!9/d262b8/3. First LIKE's OR and last id's AND is becoming an OR.","2018-01-02 01:39:22","user9081948",""
"83081714","48024741","0","Trying your method, I manage to reduce the replication but I am currently seeing this error: `AttributeError: 'Job' object has no attribute 'remove_job'` in the traceback for `self.job.remove_job('option_timer')`","2018-01-02 01:39:31","","7022100"
"83081715","48053493","2","Just as a point of terminology, Prolog doesn't have *functions* but *predicates*. They aren't the same thing.","2018-01-02 01:39:32","","980550"
"83081717","40584640","0","Were you able to figure this out? I am having the same issue too","2018-01-02 01:39:51","","1482044"
"83081720","48054636","0","Anyway, the documentation excerpt (already linked above) here: [""*If capturing parentheses are used* in pattern, then *the text of all groups in the pattern are also returned* as part of the resulting list.""](https://docs.python.org/3/library/re.html)","2018-01-02 01:40:09","","2864740"
"83081722","48054660","0","I've closed this question as a duplicate which you should read, but the short answer is to change `for(var i=0;i<10;i++){` to `for(let i=0;i<10;i++){` to avoid a common closure.","2018-01-02 01:40:24","","695364"
"83081724","48054386","0","Delete the app from emulator from manually and see","2018-01-02 01:40:29","","5218996"
"83081726","48054508","0","Will do, thanks man","2018-01-02 01:40:44","","6693964"
"83081727","48054305","0","Your best bet is a 2-way implementation using Express (to respond to requests that require a lot of middleware), and socket.io as your ""New Info"" broadcast server. There are a lot of security issues with websockets, so do your due diligence and make sure your not broadcasting sensitive data.","2018-01-02 01:40:47","","1625304"
