Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"48054270","1","","","2018-01-02 00:05:24","","-2","326","<p>I am trying to load the table from MySQL db using pyspark. I have written the below code:</p>

<pre><code>from  pyspark.sql import SparkSession
from pyspark.sql import SQLContext

hostname='localhost'
jdbcPort=3306
dbname='db'
username='user'
password='password'

#jdbc_url = ""jdbc:mysql://{0}:{1}/{2}"".format(hostname, jdbcPort, dbname)
url=""jdbc:mysql://""
# For SQLServer, pass in the ""driver"" option
# driverClass = ""com.microsoft.sqlserver.jdbc.SQLServerDriver""
# Add ""driver"" : driverClass
connectionProperties = {
  ""user"" : username,
  ""password"" : password
}
pushdown_query = ""select * from table LIMIT 10;""
df = spark.read.jdbc(url=url, dbtable=pushdown_query, properties=connectionProperties)
#sqlContext=SQLContext(sc)
#df=sqlContext.read.jdbc(url=url, table=pushdown_query, properties=properties)
display(df)
</code></pre>

<p>But I am getting the below error:</p>

<pre><code>    ---------------------------------------------------------------------------
AttributeError                            Traceback (most recent call last)
&lt;ipython-input-21-70890f1cf807&gt; in &lt;module&gt;()
     15 }
     16 pushdown_query = ""select * from table LIMIT 10;""
---&gt; 17 df = spark.read.jdbc(url=url, dbtable=pushdown_query, properties=connectionProperties)
     18 #sqlContext=SQLContext(sc)
     19 #df=sqlContext.read.jdbc(url=url, table=pushdown_query, properties=properties)

AttributeError: 'property' object has no attribute 'jdbc'
</code></pre>

<p>Can anyone help me with this error?</p>

<p>Thanks</p>
","8479497","","","","","2018-01-02 08:34:06","Load data from the MySql db using pyspark in python 3","<mysql><python-3.x><pyspark><apache-spark-sql>","1","3","","",""
"48054272","1","48054481","","2018-01-02 00:05:53","","1","298","<p>I'm trying to implement a basic queue using tables, in SQL Server. I have ""tasks"" that I want to add to my ""queue"". Here is my <code>Task</code> table, followed by my <code>TaskQueue</code> table ...</p>

<pre><code>CREATE TABLE Task (
  Id INT PRIMARY KEY IDENTITY(1, 1),
  JobId INT NOT NULL REFERENCES Job (Id) ON DELETE CASCADE,
  Payload NVARCHAR(MAX) NOT NULL,
  PayloadType NVARCHAR(MAX) NOT NULL,
  DateCreated DATETIME2 NOT NULL DEFAULT CURRENT_TIMESTAMP
);

CREATE TABLE TaskQueue (
  TaskId INT UNIQUE NOT NULL REFERENCES Task (Id) ON DELETE CASCADE,
  DateCreated DATETIME2 NOT NULL DEFAULT CURRENT_TIMESTAMP
);
</code></pre>

<p>As you can see, the queue itself is nothing but a table, as described <a href=""https://web.archive.org/web/20170616125556/http://rusanu.com/2010/03/26/using-tables-as-queues/"" rel=""nofollow noreferrer"">here</a> by Remus Rusanu.</p>

<p>I'm not concerned with order of items, so the enqueue procedure is just as Remus recommends. Below is my dequeue procedure ...</p>

<pre><code>CREATE TYPE DequeueTaskPayloadType AS TABLE (
  PayloadType NVARCHAR(MAX) NOT NULL
);

CREATE PROCEDURE DequeueTask
  @payloadTypes DequeueTaskPayloadType READONLY
AS
  SET NOCOUNT ON;
  WITH NextTask AS (
    SELECT TOP 1 q.*
    FROM TaskQueue AS q WITH (ROWLOCK, READPAST)
    JOIN Task AS t ON t.Id = q.TaskId AND t.PayloadType IN (
      SELECT PayloadType
      FROM @payloadTypes))
  DELETE FROM NextTask
  OUTPUT deleted.*;
</code></pre>

<p>My dequeue method differs from Remus' in that I need to include a <code>JOIN</code> so that I can dequeue records that have an appropriate filter - the filter can be seen in my query, but basically the <code>Task</code> has a <code>PayloadType</code> and I want the stored procedure to require an argument through which I can dequeue tasks with a specific payload type.</p>

<p>My problem is that when I execute my <code>DequeueTask</code> stored procedure, I get the following error ...</p>

<blockquote>
  <p>View or function 'NextTask' is not updatable because the modification
  affects multiple base tables.</p>
</blockquote>

<p>I understand that my <code>NextTask</code> CTE is basically a view here but I do not understand why this affects multiple base tables. I do think it's obvious that it has to do with me using a <code>JOIN</code>, but I guess my question is ...</p>

<p>How can I <code>DELETE</code> from a CTE in which a <code>JOIN</code> exists?</p>
","294120","","","user177800","2018-01-02 00:08:52","2018-01-02 01:09:20","How can I DELETE from a CTE in which a JOIN exists?","<sql-server><stored-procedures><common-table-expression>","1","0","","2018-01-02 07:18:41",""
"48054274","2","","8356722","2018-01-02 00:06:08","","0","","<h1>tl;dr</h1>

<pre><code>LocalDate.now( ZoneId.of( ""Pacific/Auckland"" ) )
         .minusYears( 1 )
         .previousOrSame( DayOfWeek.MONDAY )
</code></pre>

<h1>java.time</h1>

<p>The <a href=""http://www.joda.org/joda-time/"" rel=""nofollow noreferrer"">Joda-Time</a> project is now in <a href=""https://en.wikipedia.org/wiki/Maintenance_mode"" rel=""nofollow noreferrer"">maintenance mode</a>, with the team advising migration to the <a href=""http://docs.oracle.com/javase/9/docs/api/java/time/package-summary.html"" rel=""nofollow noreferrer"">java.time</a> classes. </p>

<h1><code>LocalDate</code></h1>

<p>The <a href=""https://docs.oracle.com/javase/9/docs/api/java/time/LocalDate.html"" rel=""nofollow noreferrer""><code>LocalDate</code></a> class represents a date-only value without time-of-day and without time zone.</p>

<p>A time zone is crucial in determining a date. For any given moment, the date varies around the globe by zone. For example, a few minutes after midnight in <a href=""https://en.wikipedia.org/wiki/Europe/Paris"" rel=""nofollow noreferrer"">Paris France</a> is a new day while still “yesterday” in <a href=""https://en.wikipedia.org/wiki/America/Montreal"" rel=""nofollow noreferrer"">Montréal Québec</a>.</p>

<p>Specify a <a href=""https://en.wikipedia.org/wiki/List_of_tz_zones_by_name"" rel=""nofollow noreferrer"">proper time zone name</a> in the format of <code>continent/region</code>, such as <a href=""https://en.wikipedia.org/wiki/America/Montreal"" rel=""nofollow noreferrer""><code>America/Montreal</code></a>, <a href=""https://en.wikipedia.org/wiki/Africa/Casablanca"" rel=""nofollow noreferrer""><code>Africa/Casablanca</code></a>, or <code>Pacific/Auckland</code>. Never use the 3-4 letter abbreviation such as <code>EST</code> or <code>IST</code> as they are <em>not</em> true time zones, not standardized, and not even unique(!). </p>

<pre><code>ZoneId z = ZoneId.of( ""America/Montreal"" );
LocalDate today = LocalDate.now( z );
</code></pre>

<h1>Year ago</h1>

<p>The java.time classes can do math.</p>

<pre><code>LocalDate yearAgo = today.minusYears( 1 ) ;
</code></pre>

<h1>Day of week</h1>

<p>Determine today’s day-of-week.</p>

<pre><code>DayOfWeek dow = today.getDayOfWeek() ;
</code></pre>

<p>To adjust into different date-time values, use a <a href=""https://docs.oracle.com/javase/9/docs/api/java/time/temporal/TemporalAdjuster.html"" rel=""nofollow noreferrer""><code>TemporalAdjuster</code></a> implementation. One for your purpose is found in <a href=""https://docs.oracle.com/javase/9/docs/api/java/time/temporal/TemporalAdjusters.html"" rel=""nofollow noreferrer""><code>TemporalAdjusters</code></a> class.</p>

<pre><code>LocalDate previousOrSameDay = yearAgo.with( TemporalAdjusters.previousOrSame( dow ) ;
</code></pre>

<p>Or get the following day-of-week.</p>

<pre><code>LocalDate nextOrSameDay = yearAgo.with( TemporalAdjusters.nextOrSame( dow ) ;
</code></pre>

<p>You need to define your rules for going to next or previous.</p>

<pre><code>Set&lt; DayOfWeek &gt; previous = EnumSet.range( DayOfWeek.MONDAY , DayOfWeek.THURSDAY ) ;  // Collect Mon, Tue, Wed, and Thu.
Set&lt; DayOfWeek &gt; next = EnumSet.complementOf​( previous) ;  // Collect Fri, Sat, Sun.
</code></pre>

<p>Then test your day-of-week.</p>

<pre><code>LocalDate ld ;
if( previous.contains( dow ) ) {
    ld = yearAgo.with( TemporalAdjusters.previousOrSame( dow ) ;
} else if ( next.contains( dow ) ) {
    ld = yearAgo.with( TemporalAdjusters.nextOrSame( dow ) ;
} else {
    // Handle unexpected error.
    System.out.println( ""Unexpectedly reached IF-ELSE for day-of-week: "" + dow ) ;
}
</code></pre>

<hr>

<h1>About java.time</h1>

<p>The <a href=""http://docs.oracle.com/javase/9/docs/api/java/time/package-summary.html"" rel=""nofollow noreferrer"">java.time</a> framework is built into Java 8 and later. These classes supplant the troublesome old <a href=""https://en.wikipedia.org/wiki/Legacy_system"" rel=""nofollow noreferrer"">legacy</a> date-time classes such as <a href=""https://docs.oracle.com/javase/9/docs/api/java/util/Date.html"" rel=""nofollow noreferrer""><code>java.util.Date</code></a>, <a href=""https://docs.oracle.com/javase/9/docs/api/java/util/Calendar.html"" rel=""nofollow noreferrer""><code>Calendar</code></a>, &amp; <a href=""http://docs.oracle.com/javase/9/docs/api/java/text/SimpleDateFormat.html"" rel=""nofollow noreferrer""><code>SimpleDateFormat</code></a>.</p>

<p>The <a href=""http://www.joda.org/joda-time/"" rel=""nofollow noreferrer"">Joda-Time</a> project, now in <a href=""https://en.wikipedia.org/wiki/Maintenance_mode"" rel=""nofollow noreferrer"">maintenance mode</a>, advises migration to the <a href=""http://docs.oracle.com/javase/9/docs/api/java/time/package-summary.html"" rel=""nofollow noreferrer"">java.time</a> classes.</p>

<p>To learn more, see the <a href=""http://docs.oracle.com/javase/tutorial/datetime/TOC.html"" rel=""nofollow noreferrer"">Oracle Tutorial</a>. And search Stack Overflow for many examples and explanations. Specification is <a href=""https://jcp.org/en/jsr/detail?id=310"" rel=""nofollow noreferrer"">JSR 310</a>.</p>

<p>Where to obtain the java.time classes? </p>

<ul>
<li><a href=""https://en.wikipedia.org/wiki/Java_version_history#Java_SE_8"" rel=""nofollow noreferrer""><strong>Java SE 8</strong></a>, <a href=""https://en.wikipedia.org/wiki/Java_version_history#Java_SE_9"" rel=""nofollow noreferrer""><strong>Java SE 9</strong></a>, and later

<ul>
<li>Built-in. </li>
<li>Part of the standard Java API with a bundled implementation.</li>
<li>Java 9 adds some minor features and fixes.</li>
</ul></li>
<li><a href=""https://en.wikipedia.org/wiki/Java_version_history#Java_SE_6"" rel=""nofollow noreferrer""><strong>Java SE 6</strong></a> and <a href=""https://en.wikipedia.org/wiki/Java_version_history#Java_SE_7"" rel=""nofollow noreferrer""><strong>Java SE 7</strong></a>

<ul>
<li>Much of the java.time functionality is back-ported to Java 6 &amp; 7 in <a href=""http://www.threeten.org/threetenbp/"" rel=""nofollow noreferrer""><strong><em>ThreeTen-Backport</em></strong></a>.</li>
</ul></li>
<li><a href=""https://en.wikipedia.org/wiki/Android_(operating_system)"" rel=""nofollow noreferrer""><strong>Android</strong></a>

<ul>
<li>The <a href=""https://github.com/JakeWharton/ThreeTenABP"" rel=""nofollow noreferrer""><strong><em>ThreeTenABP</em></strong></a> project adapts <em>ThreeTen-Backport</em> (mentioned above) for Android specifically.</li>
<li>See <a href=""http://stackoverflow.com/q/38922754/642706""><em>How to use ThreeTenABP…</em></a>.</li>
</ul></li>
</ul>

<p>The <a href=""http://www.threeten.org/threeten-extra/"" rel=""nofollow noreferrer""><strong>ThreeTen-Extra</strong></a> project extends java.time with additional classes. This project is a proving ground for possible future additions to java.time. You may find some useful classes here such as <a href=""http://www.threeten.org/threeten-extra/apidocs/org/threeten/extra/Interval.html"" rel=""nofollow noreferrer""><code>Interval</code></a>, <a href=""http://www.threeten.org/threeten-extra/apidocs/org/threeten/extra/YearWeek.html"" rel=""nofollow noreferrer""><code>YearWeek</code></a>, <a href=""http://www.threeten.org/threeten-extra/apidocs/org/threeten/extra/YearQuarter.html"" rel=""nofollow noreferrer""><code>YearQuarter</code></a>, and <a href=""http://www.threeten.org/threeten-extra/apidocs/index.html"" rel=""nofollow noreferrer"">more</a>.</p>
","642706","","642706","","2018-01-03 23:31:23","2018-01-03 23:31:23","","","","0","","",""
"48054275","2","","48054241","2018-01-02 00:06:10","","0","","<p>A string with a number in it is still a valid string - it's a string representing that number as text.</p>

<p>If you want to check that the name is not a string composed just of digits, then the following code will work:</p>

<pre><code>while True:
    try:
        name = input('Insert name: ')
        if name.isdigit():
            raise ValueError
</code></pre>
","3306454","","","","","2018-01-02 00:06:10","","","","0","","",""
"48054276","2","","10318852","2018-01-02 00:06:30","","-1","","<p>I tried it, I loaded a 2nd tree into the same table.  On one hand, Django MPTT gave new tree_id's to the new tree branches.  So in that way, it seemed to work.  On the other hand, now the names of the nodes do NOT show up using the template from the Django MPTT site. (I attach a screen shot.) The template worked perfectly when there was only one tree in the table.  I made no change to any code and such, I just put a 2nd tree in the table, and presto! no names on the listing.<a href=""https://i.stack.imgur.com/LLj7h.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/LLj7h.png"" alt=""enter image description here""></a></p>

<p>The structure of the tree looks the same.  I also get no names when I access the other tree, which I can access OK, except there are no names.</p>

<p>Here is the model definition:</p>

<pre><code>class EbayCategory(MPTTModel):
    iCategoryID     = models.PositiveIntegerField( 'ebay category number',
                        db_index=True )
    name            = models.CharField(
                        'ebay category description', max_length = 50 )
    iLevel          = models.PositiveSmallIntegerField(
                        'ebay level (top is 1, lower levels are bigger numbers)' )
    iParentID       = models.PositiveIntegerField( 'ebay parent category' )
    bLeafCategory   = models.BooleanField( 'leaf category?' )
    iTreeVersion    = models.PositiveSmallIntegerField( 
                        'category tree version' )
    iMarket         = models.ForeignKey( Market, verbose_name = 'ebay market' )
    iSupercededBy   = models.PositiveIntegerField(
                        'superceded by this ebay category', null = True )
    parent          = TreeForeignKey( 'self',
                        null=True, blank=True, related_name='children',
                        db_index=True)

    def __str__(self):
        return self.name

    class Meta():
        verbose_name_plural = 'ebay categories'
        db_table        = 'ebay_categories'
        unique_together = ('iCategoryID', 'iMarket',)

    class MPTTMeta:
        order_insertion_by = ['name']
</code></pre>

<p>All the columns except parent come in from the ebay API.</p>

<p>At this point, I have no categories that have been superceded, so the iSupercededBy column is null for all rows. I have not experienced an ebay catetory list update yet, so all the rows for each market are the same ebay tree version (the current one).</p>

<p>The view selects by market and ebay tree version (both values come from the Markets table):</p>

<pre><code>def show_ebay_categories(request, sMarket):
    iMarket = Market.objects.get( cMarket = sMarket.upper() )
    context = { 'nodes':EbayCategory.objects.filter(
        iMarket = iMarket, iTreeVersion = iMarket.iCategoryVer ) }
    return render(request, 'ebaycategories/ebay_categories.html', context)
</code></pre>

<p>Running the same code, against a copy of the database from before adding in the 2nd tree, the names show up.</p>

<p><a href=""https://i.stack.imgur.com/dWd2q.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/dWd2q.png"" alt=""ebay categories -- today, using database copy before adding 2nd tree""></a></p>

<p>It seem adding the 2nd tree corrupted the table in a way that rebuild cannot fix.  I deleted the 2nd tree.  Still no names.  I rebuilt the tree:</p>

<p><a href=""https://stackoverflow.com/questions/5541432/how-do-i-rebuild-my-django-mptt-tree"">How do I rebuild my django-mptt tree?</a></p>

<p>Still no names. I truncated the table, then re-uploaded the first tree (ebay USA categories).  Still no names.  I rebuilt the tree again.  Still no names.</p>

<p>What worked:  Adding a root node to each category listing (tree) when importing the data. (The data downloaded from ebay did not include a root node,)</p>

<p><a href=""https://i.stack.imgur.com/eA1A2.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/eA1A2.png"" alt=""ebay categories with root node""></a></p>

<p>Note ""EBAY-US version 117 Root"" at the top of the listing.</p>

<p>I generated the listing AFTER importing into the same table a 2nd tree. So yes it can work.</p>
","6366075","","6366075","","2018-01-15 17:32:21","2018-01-15 17:32:21","","","","0","","",""
"48054277","1","","","2018-01-02 00:06:39","","-1","173","<p>Is there anything wrong with doing something like this? I am basically just trying to assert that these elements exist and if not then return false:</p>

<pre><code>public static bool IsAllDataPresent()
{
    try
    {
        Driver.Instance.FindElement(By.Id(""id-a"");
        Driver.Instance.FindElement(By.Id(""id-b"");
        Driver.Instance.FindElement(By.Id(""id-c"");
        return true;
    }
    catch (NoSuchElementException)
    {
        return false;
    }
}
</code></pre>

<p>Is this is wrong then any help would be greatly appreciated. I am new to try catch.</p>
","5020359","","2386774","","2018-01-02 04:55:53","2018-01-02 10:05:09","Multi checks in a try catch statement - is this okay?","<c#><selenium-webdriver><try-catch>","3","2","","",""
"48054278","2","","2803852","2018-01-02 00:06:55","","12","","<p>If you are lazy and don't want to fight with string literals, you can just go with the <code>parser</code> module. </p>

<pre><code>from dateutil import parser
dt = parser.parse(""Jun 1 2005  1:33PM"")
print(dt.year, dt.month, dt.day,dt.hour, dt.minute, dt.second)
&gt;2005 6 1 13 33 0
</code></pre>

<p>Just <strong>a side note</strong>, as we are trying to match <code>any</code> string representation, it is 10x slower than <code>strptime</code></p>
","1767754","","1767754","","2018-01-18 05:21:12","2018-01-18 05:21:12","","","","0","","",""
"48054279","2","","48051983","2018-01-02 00:07:29","","0","","<p>Thanks everyone for the answers! The issue seems to be related to the browser we were using to test the call (Chrome Canary v65.0.3309.2 with security disabled to allow cross origin requests).
We changed the config to run the app in other browsers and the HttpClient is working fine now... -.-</p>
","6875164","","","","","2018-01-02 00:07:29","","","","0","","",""
"48054280","2","","48054238","2018-01-02 00:07:39","","1","","<p>This seems expected: GitHub will not show the content (or a diff) of a file larger than a certain size (over 1MB).</p>

<p>See <a href=""https://github.com/nodejs/node/issues/5533"" rel=""nofollow noreferrer"">nodejs/node issue 5533</a> and <a href=""https://github.com/nodejs/node/pull/6337"" rel=""nofollow noreferrer"">nodejs/node PR 6337</a> as an example.</p>

<p>How that file was added (drag and drop or regular push) will not change what is a server-side policy.</p>
","6309","","","","","2018-01-02 00:07:39","","","","0","","",""
"48054281","2","","48054243","2018-01-02 00:07:40","","0","","<p>Here you have it twice!</p>

<pre><code>&lt;include
    android:id=""@+id/noteTitleTxt""  // &lt;-----------------
    layout=""@layout/content_note_taker"" /&gt;

&lt;EditText
    android:id=""@+id/noteTitleTxt""  // &lt;-----------------
</code></pre>

<p>Just remove the one id in your <code>include</code> tag. While not shown in your post, I bet its top container is <code>RelativeLayout</code>.</p>
","4325010","","4325010","","2018-01-02 00:20:28","2018-01-02 00:20:28","","","","2","","",""
