Id,UserId,Name,Date,Class,TagBased
"26431647","764641","Self-Learner","2018-01-03 10:21:51","3","False"
"26431648","1683619","Informed","2018-01-03 10:22:30","3","False"
"26431649","4055021","Student","2018-01-03 10:21:51","3","False"
"26431651","8560025","Student","2018-01-03 10:21:51","3","False"
"26431652","4070981","Supporter","2018-01-03 10:21:51","3","False"
"26431653","7236297","Supporter","2018-01-03 10:21:51","3","False"
"26431654","4542621","Supporter","2018-01-03 10:21:51","3","False"
"26431655","5796049","Teacher","2018-01-03 10:21:51","3","False"
"26431656","7447076","Teacher","2018-01-03 10:21:51","3","False"
"26431657","6188733","Teacher","2018-01-03 10:21:51","3","False"
"26431658","7415107","Teacher","2018-01-03 10:21:51","3","False"
"26431659","8354130","Teacher","2018-01-03 10:21:51","3","False"
"26431660","9167533","Teacher","2018-01-03 10:21:51","3","False"
"26431661","998097","Yearling","2018-01-03 10:21:51","2","False"
"26431662","1127609","Yearling","2018-01-03 10:21:51","2","False"
"26431663","6857863","Yearling","2018-01-03 10:21:51","2","False"
"26431664","8147505","Custodian","2018-01-03 10:21:51","3","False"
"26431665","7946558","Informed","2018-01-03 10:23:26","3","False"
"26431666","9167611","Informed","2018-01-03 10:24:54","3","False"
"26431667","800187","Good Answer","2018-01-03 10:26:51","2","False"
"26431668","1395730","Nice Question","2018-01-03 10:26:51","3","False"
"26431669","1111724","Autobiographer","2018-01-03 10:26:51","3","False"
"26431670","8835357","Autobiographer","2018-01-03 10:26:51","3","False"
"26431671","7362046","Cleanup","2018-01-03 10:26:51","3","False"
"26431672","8635141","Editor","2018-01-03 10:26:51","3","False"
"26431673","9167570","Editor","2018-01-03 10:26:51","3","False"
"26431674","6564459","Editor","2018-01-03 10:26:51","3","False"
"26431675","9166682","Editor","2018-01-03 10:26:51","3","False"
"26431676","8691184","Editor","2018-01-03 10:26:51","3","False"
"26431677","2309671","Editor","2018-01-03 10:26:51","3","False"
"26431678","303309","Guru","2018-01-03 10:26:51","2","False"
"26431679","3235243","Notable Question","2018-01-03 10:26:51","2","False"
"26431680","465448","Notable Question","2018-01-03 10:26:51","2","False"
"26431681","5805489","Notable Question","2018-01-03 10:26:51","2","False"
"26431682","1398834","Notable Question","2018-01-03 10:26:51","2","False"
"26431683","829756","Notable Question","2018-01-03 10:26:51","2","False"
"26431684","1578940","Notable Question","2018-01-03 10:26:51","2","False"
"26431685","1385119","Notable Question","2018-01-03 10:26:51","2","False"
"26431686","1077309","Notable Question","2018-01-03 10:26:51","2","False"
"26431687","4400700","Organizer","2018-01-03 10:26:51","3","False"
"26431688","9161503","Peer Pressure","2018-01-03 10:26:51","3","False"
"26431689","644518","Popular Question","2018-01-03 10:26:51","3","False"
"26431690","590335","Popular Question","2018-01-03 10:26:51","3","False"
"26431691","1315626","Popular Question","2018-01-03 10:26:51","3","False"
"26431692","1463398","Popular Question","2018-01-03 10:26:51","3","False"
"26431693","1937797","Popular Question","2018-01-03 10:26:51","3","False"
"26431694","3968134","Popular Question","2018-01-03 10:26:51","3","False"
"26431695","3584000","Popular Question","2018-01-03 10:26:51","3","False"
"26431696","2006921","Promoter","2018-01-03 10:26:51","3","False"
"26431697","8330617","Student","2018-01-03 10:26:51","3","False"
"26431698","4683359","Student","2018-01-03 10:26:51","3","False"
"26431699","9167465","Student","2018-01-03 10:26:51","3","False"
"26431700","6218779","Student","2018-01-03 10:26:51","3","False"
"26431701","4661966","Supporter","2018-01-03 10:26:51","3","False"
"26431702","7815283","Teacher","2018-01-03 10:26:51","3","False"
"26431703","5773822","Teacher","2018-01-03 10:26:51","3","False"
"26431704","9144098","Teacher","2018-01-03 10:26:51","3","False"
"26431705","3259157","Teacher","2018-01-03 10:26:51","3","False"
"26431706","241210","Custodian","2018-01-03 10:26:51","3","False"
"26431707","9018153","Custodian","2018-01-03 10:26:51","3","False"
"26431708","2855173","Custodian","2018-01-03 10:26:51","3","False"
"26431709","8315524","Informed","2018-01-03 10:28:47","3","False"
"26431710","9167523","Informed","2018-01-03 10:29:10","3","False"
"26431711","9068322","Informed","2018-01-03 10:29:13","3","False"
"26431712","9167538","Informed","2018-01-03 10:29:16","3","False"
"26431713","9167447","Informed","2018-01-03 10:30:36","3","False"
"26431714","2895710","Nice Answer","2018-01-03 10:31:52","3","False"
"26431715","7328782","Nice Answer","2018-01-03 10:31:52","3","False"
"26431716","2807287","Good Answer","2018-01-03 10:31:52","2","False"
"26431717","871611","Nice Question","2018-01-03 10:31:52","3","False"
"26431718","1979703","Nice Question","2018-01-03 10:31:52","3","False"
"26431719","8932443","Autobiographer","2018-01-03 10:31:52","3","False"
"26431720","9083383","Autobiographer","2018-01-03 10:31:52","3","False"
"26431721","9148286","Autobiographer","2018-01-03 10:31:52","3","False"
"26431722","5012644","Citizen Patrol","2018-01-03 10:29:09","3","False"
"26431723","8330775","Editor","2018-01-03 10:31:52","3","False"
"26431724","9167590","Editor","2018-01-03 10:31:52","3","False"
"26431725","2800857","Necromancer","2018-01-03 10:31:52","2","False"
"26431726","2836621","Necromancer","2018-01-03 10:31:52","2","False"
"26431727","3001778","Necromancer","2018-01-03 10:31:52","2","False"
"26431728","2455424","Notable Question","2018-01-03 10:31:52","2","False"
"26431729","978461","Notable Question","2018-01-03 10:31:52","2","False"
"26431730","2391849","Notable Question","2018-01-03 10:31:52","2","False"
"26431731","4711887","Popular Question","2018-01-03 10:31:52","3","False"
"26431732","1257255","Popular Question","2018-01-03 10:31:52","3","False"
"26431733","2901871","Popular Question","2018-01-03 10:31:52","3","False"
"26431734","7796353","Popular Question","2018-01-03 10:31:52","3","False"
"26431735","791169","Popular Question","2018-01-03 10:31:52","3","False"
"26431736","5460296","Popular Question","2018-01-03 10:31:52","3","False"
"26431737","2403459","Popular Question","2018-01-03 10:31:52","3","False"
"26431738","2182674","Popular Question","2018-01-03 10:31:52","3","False"
"26431739","7384857","Scholar","2018-01-03 10:31:52","3","False"
"26431740","9167598","Student","2018-01-03 10:31:52","3","False"
"26431741","7210630","Student","2018-01-03 10:31:52","3","False"
"26431742","9165045","Student","2018-01-03 10:31:52","3","False"
"26431743","4781935","Teacher","2018-01-03 10:31:52","3","False"
"26431744","6582185","Teacher","2018-01-03 10:31:52","3","False"
"26431745","3156775","Yearling","2018-01-03 10:31:52","2","False"
"26431746","1127619","Yearling","2018-01-03 10:31:52","2","False"
"26431747","21963","Yearling","2018-01-03 10:31:52","2","False"
"26431748","2164115","Yearling","2018-01-03 10:31:52","2","False"
"26431749","2642843","Yearling","2018-01-03 10:31:52","2","False"
"26431750","3196845","Yearling","2018-01-03 10:31:52","2","False"
"26431751","241210","Yearling","2018-01-03 10:31:52","2","False"
"26431752","4780928","Yearling","2018-01-03 10:31:52","2","False"
"26431753","9152776","Custodian","2018-01-03 10:31:52","3","False"
"26431754","7408507","Informed","2018-01-03 10:32:40","3","False"
"26431755","9167644","Informed","2018-01-03 10:32:50","3","False"
"26431756","9167628","Informed","2018-01-03 10:33:31","3","False"
"26431757","9167658","Informed","2018-01-03 10:33:42","3","False"
"26431758","9167657","Informed","2018-01-03 10:34:32","3","False"
"26431759","9167651","Informed","2018-01-03 10:34:59","3","False"
"26431760","9167614","Informed","2018-01-03 10:35:03","3","False"
"26431761","9167659","Informed","2018-01-03 10:37:15","3","False"
"26431762","9167645","Informed","2018-01-03 10:37:37","3","False"
"26431763","9167676","Informed","2018-01-03 10:38:04","3","False"
"26431764","9167660","Informed","2018-01-03 10:38:11","3","False"
"26431765","9167666","Informed","2018-01-03 10:38:33","3","False"
"26431766","419994","Nice Answer","2018-01-03 10:39:25","3","False"
"26431767","1251350","Nice Answer","2018-01-03 10:39:25","3","False"
"26431768","1557398","Nice Answer","2018-01-03 10:39:25","3","False"
"26431769","4137489","Nice Answer","2018-01-03 10:39:25","3","False"
"26431770","9062027","Nice Answer","2018-01-03 10:39:25","3","False"
"26431771","23607","Great Answer","2018-01-03 10:39:25","1","False"
"26431772","572438","Nice Question","2018-01-03 10:39:25","3","False"
"26431773","5615526","Autobiographer","2018-01-03 10:39:25","3","False"
"26431774","9167671","Autobiographer","2018-01-03 10:39:25","3","False"
"26431775","8580597","Editor","2018-01-03 10:39:25","3","False"
"26431776","9167530","Editor","2018-01-03 10:39:25","3","False"
"26431777","198593","Editor","2018-01-03 10:39:25","3","False"
"26431778","9158463","Editor","2018-01-03 10:39:25","3","False"
"26431779","7900705","Editor","2018-01-03 10:39:25","3","False"
"26431780","9167641","Editor","2018-01-03 10:39:25","3","False"
"26431781","1621165","Editor","2018-01-03 10:39:25","3","False"
"26431782","8543420","Editor","2018-01-03 10:39:25","3","False"
"26431783","9010748","Enthusiast","2018-01-03 10:39:25","2","False"
"26431784","8327394","Investor","2018-01-03 10:39:25","3","False"
"26431785","207661","Necromancer","2018-01-03 10:39:25","2","False"
"26431786","382784","Necromancer","2018-01-03 10:39:25","2","False"
"26431787","1381638","Necromancer","2018-01-03 10:39:25","2","False"
"26431788","1771723","Necromancer","2018-01-03 10:39:25","2","False"
"26431789","3782603","Notable Question","2018-01-03 10:39:25","2","False"
"26431790","2837127","Notable Question","2018-01-03 10:39:25","2","False"
"26431791","4333199","Notable Question","2018-01-03 10:39:25","2","False"
"26431792","2304960","Notable Question","2018-01-03 10:39:25","2","False"
"26431793","849632","Notable Question","2018-01-03 10:39:25","2","False"
"26431794","2678638","Notable Question","2018-01-03 10:39:25","2","False"
"26431795","2486548","Notable Question","2018-01-03 10:39:25","2","False"
"26431796","1662504","Notable Question","2018-01-03 10:39:25","2","False"
"26431797","857025","Notable Question","2018-01-03 10:39:25","2","False"
"26431798","9134051","Peer Pressure","2018-01-03 10:39:25","3","False"
"26431799","1979651","Popular Question","2018-01-03 10:39:25","3","False"
"26431800","399457","Popular Question","2018-01-03 10:39:25","3","False"
"26431801","2241116","Popular Question","2018-01-03 10:39:25","3","False"
"26431802","6604518","Popular Question","2018-01-03 10:39:25","3","False"
"26431803","596364","Popular Question","2018-01-03 10:39:25","3","False"
"26431804","1237141","Popular Question","2018-01-03 10:39:25","3","False"
"26431805","4028298","Promoter","2018-01-03 10:39:25","3","False"
"26431806","7141932","Scholar","2018-01-03 10:39:25","3","False"
"26431807","9108094","Scholar","2018-01-03 10:39:25","3","False"
"26431808","9167570","Scholar","2018-01-03 10:39:25","3","False"
"26431809","4042912","Scholar","2018-01-03 10:39:25","3","False"
"26431810","5553654","Scholar","2018-01-03 10:39:25","3","False"
"26431811","8125825","Student","2018-01-03 10:39:25","3","False"
"26431812","9167457","Student","2018-01-03 10:39:25","3","False"
"26431813","9167543","Student","2018-01-03 10:39:25","3","False"
"26431814","9167042","Student","2018-01-03 10:39:25","3","False"
"26431815","8867591","Supporter","2018-01-03 10:39:25","3","False"
"26431816","8143895","Supporter","2018-01-03 10:39:25","3","False"
"26431817","8203881","Supporter","2018-01-03 10:39:25","3","False"
"26431818","9158463","Supporter","2018-01-03 10:39:25","3","False"
"26431819","8356217","Supporter","2018-01-03 10:39:25","3","False"
"26431821","9167643","Teacher","2018-01-03 10:39:25","3","False"
"26431822","1464878","Teacher","2018-01-03 10:39:25","3","False"
"26431823","7086170","Teacher","2018-01-03 10:39:25","3","False"
"26431824","8543018","Informed","2018-01-03 10:39:56","3","False"
"26431825","9167661","Informed","2018-01-03 10:39:57","3","False"
"26431826","9167669","Informed","2018-01-03 10:40:00","3","False"
"26431827","9167530","Custodian","2018-01-03 10:39:25","3","False"
"26431828","3469808","Custodian","2018-01-03 10:39:25","3","False"
"26431829","9166743","Custodian","2018-01-03 10:39:25","3","False"
"26431830","9167506","Custodian","2018-01-03 10:39:25","3","False"
"26431831","9167681","Informed","2018-01-03 10:40:22","3","False"
"26431832","9167688","Informed","2018-01-03 10:40:29","3","False"
"26431833","9167690","Informed","2018-01-03 10:42:46","3","False"
"26431834","9167667","Informed","2018-01-03 10:43:24","3","False"
"26431835","704848","Nice Answer","2018-01-03 10:44:26","3","False"
"26431836","4132844","Nice Answer","2018-01-03 10:44:26","3","False"
"26431837","119549","Good Answer","2018-01-03 10:44:26","2","False"
"26431838","834692","Good Answer","2018-01-03 10:44:26","2","False"
"26431839","2336654","Good Answer","2018-01-03 10:44:26","2","False"
"26431840","298073","Nice Question","2018-01-03 10:44:26","3","False"
"26431841","4775313","Nice Question","2018-01-03 10:44:26","3","False"
"26431842","2057542","Good Question","2018-01-03 10:44:26","2","False"
"26431843","8411581","Autobiographer","2018-01-03 10:44:26","3","False"
"26431844","9065822","Autobiographer","2018-01-03 10:44:26","3","False"
"26431845","7433762","Benefactor","2018-01-03 10:44:26","3","False"
"26431846","9058671","Citizen Patrol","2018-01-03 10:44:02","3","False"
"26431847","3477928","Editor","2018-01-03 10:44:26","3","False"
"26431848","8537449","Editor","2018-01-03 10:44:26","3","False"
"26431849","7103066","Editor","2018-01-03 10:44:26","3","False"
"26431850","3263394","Editor","2018-01-03 10:44:26","3","False"
"26431851","6426343","Editor","2018-01-03 10:44:26","3","False"
"26431852","9167361","Editor","2018-01-03 10:44:26","3","False"
"26431853","533002","Famous Question","2018-01-03 10:44:26","1","False"
"26431854","1288825","Famous Question","2018-01-03 10:44:26","1","False"
"26431855","1498586","Famous Question","2018-01-03 10:44:26","1","False"
"26431856","1780390","Famous Question","2018-01-03 10:44:26","1","False"
"26431857","3331291","Famous Question","2018-01-03 10:44:26","1","False"
"26431858","3413239","Famous Question","2018-01-03 10:44:26","1","False"
"26431859","3696690","Famous Question","2018-01-03 10:44:26","1","False"
"26431860","4745539","Famous Question","2018-01-03 10:44:26","1","False"
"26431861","415384","Deputy","2018-01-03 10:44:26","2","False"
"26431862","3210127","Notable Question","2018-01-03 10:44:26","2","False"
"26431863","1128551","Notable Question","2018-01-03 10:44:26","2","False"
"26431864","128967","Popular Question","2018-01-03 10:44:26","3","False"
"26431865","878126","Popular Question","2018-01-03 10:44:26","3","False"
"26431866","4786655","Popular Question","2018-01-03 10:44:26","3","False"
"26431867","5675550","Popular Question","2018-01-03 10:44:26","3","False"
"26431868","5281051","Popular Question","2018-01-03 10:44:26","3","False"
"26431869","5952998","Popular Question","2018-01-03 10:44:26","3","False"
"26431870","573195","Popular Question","2018-01-03 10:44:26","3","False"
"26431871","208257","Popular Question","2018-01-03 10:44:26","3","False"
"26431872","4469785","Popular Question","2018-01-03 10:44:26","3","False"
"26431873","1974614","Scholar","2018-01-03 10:44:26","3","False"
"26431874","7724366","Scholar","2018-01-03 10:44:26","3","False"
"26431875","9113593","Scholar","2018-01-03 10:44:26","3","False"
"26431876","1582220","Student","2018-01-03 10:44:26","3","False"
"26431877","6148484","Supporter","2018-01-03 10:44:26","3","False"
"26431878","9167642","Informed","2018-01-03 10:45:40","3","False"
"26431879","9055275","Informed","2018-01-03 10:46:05","3","False"
"26431880","9167702","Informed","2018-01-03 10:46:21","3","False"
"26431881","7362311","Informed","2018-01-03 10:47:47","3","False"
"26431882","1720170","Nice Answer","2018-01-03 10:49:26","3","False"
"26431883","274299","Nice Question","2018-01-03 10:49:26","3","False"
"26431884","3600438","Nice Question","2018-01-03 10:49:26","3","False"
"26431885","3646096","Nice Question","2018-01-03 10:49:26","3","False"
"26431886","5228393","Nice Question","2018-01-03 10:49:26","3","False"
"26431887","5958455","Nice Question","2018-01-03 10:49:26","3","False"
"26431888","7643380","Editor","2018-01-03 10:49:26","3","False"
"26431889","8820567","Editor","2018-01-03 10:49:26","3","False"
"26431890","520612","Enlightened","2018-01-03 10:49:26","2","False"
"26431891","704848","Enlightened","2018-01-03 10:49:26","2","False"
"26431892","3737376","Enlightened","2018-01-03 10:49:26","2","False"
"26431893","4137489","Enlightened","2018-01-03 10:49:26","2","False"
"26431894","2225935","Famous Question","2018-01-03 10:49:26","1","False"
"26431895","7093436","Necromancer","2018-01-03 10:49:26","2","False"
"26431896","5839779","Peer Pressure","2018-01-03 10:49:26","3","False"
"26431897","8537449","Peer Pressure","2018-01-03 10:49:26","3","False"
"26431898","3094398","Popular Question","2018-01-03 10:49:26","3","False"
"26431899","3677394","Popular Question","2018-01-03 10:49:26","3","False"
"26431900","3109189","Popular Question","2018-01-03 10:49:26","3","False"
"26431901","3950533","Popular Question","2018-01-03 10:49:26","3","False"
"26431902","3803383","Popular Question","2018-01-03 10:49:26","3","False"
"26431903","1750877","Popular Question","2018-01-03 10:49:26","3","False"
"26431904","9152153","Scholar","2018-01-03 10:49:26","3","False"
"26431905","9167494","Scholar","2018-01-03 10:49:26","3","False"
"26431906","2092947","Scholar","2018-01-03 10:49:26","3","False"
"26431908","9148057","Scholar","2018-01-03 10:49:26","3","False"
"26431909","9045528","Student","2018-01-03 10:49:26","3","False"
"26431910","3672490","Supporter","2018-01-03 10:49:26","3","False"
"26431911","6760340","Supporter","2018-01-03 10:49:26","3","False"
"26431912","2439722","Supporter","2018-01-03 10:49:26","3","False"
"26431913","9167663","Teacher","2018-01-03 10:49:26","3","False"
"26431914","3915606","Teacher","2018-01-03 10:49:26","3","False"
"26431915","6443741","Teacher","2018-01-03 10:49:26","3","False"
"26431916","9167556","Teacher","2018-01-03 10:49:26","3","False"
"26431917","5184783","Teacher","2018-01-03 10:49:26","3","False"
"26431918","7976324","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431919","6931881","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431920","9049119","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431921","8955995","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431922","8830456","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431923","9144638","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431924","6133135","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431925","9144617","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431926","8329222","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431927","7516028","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431928","2842093","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431929","6740816","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431930","7925489","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431931","9144524","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431932","8978365","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431933","9144709","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431934","6184172","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431935","9143854","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431936","3843377","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431937","9144514","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431938","4185680","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431939","6250509","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431940","9144577","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431941","7973127","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431942","9113312","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431943","9144771","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431944","9144576","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431945","9098192","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431946","6291294","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431947","6760997","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431948","2878151","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431949","4317297","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431950","9144614","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431951","4132854","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431952","3842201","Tumbleweed","2018-01-03 10:49:26","3","False"
"26431953","515114","Custodian","2018-01-03 10:49:26","3","False"
"26431954","8913806","Custodian","2018-01-03 10:49:26","3","False"
"26431955","2627187","Informed","2018-01-03 10:52:52","3","False"
"26431956","9167721","Informed","2018-01-03 10:53:16","3","False"
"26431957","9153160","Informed","2018-01-03 10:54:06","3","False"
"26431958","23283","Nice Answer","2018-01-03 10:54:27","3","False"
"26431959","277023","Nice Answer","2018-01-03 10:54:27","3","False"
"26431960","377089","Nice Answer","2018-01-03 10:54:27","3","False"
"26431961","79440","Good Answer","2018-01-03 10:54:27","2","False"
"26431962","594406","Good Answer","2018-01-03 10:54:27","2","False"
"26431963","1516973","Autobiographer","2018-01-03 10:54:27","3","False"
"26431964","8860931","Autobiographer","2018-01-03 10:54:27","3","False"
"26431965","9167564","Autobiographer","2018-01-03 10:54:27","3","False"
"26431966","4786444","Commentator","2018-01-03 10:54:27","3","False"
"26431967","8556255","Editor","2018-01-03 10:54:27","3","False"
"26431968","7617067","Editor","2018-01-03 10:54:27","3","False"
"26431969","7616349","Editor","2018-01-03 10:54:27","3","False"
"26431971","8625714","Editor","2018-01-03 10:54:27","3","False"
"26431972","9167743","Informed","2018-01-03 10:54:46","3","False"
"26431973","8835357","Peer Pressure","2018-01-03 10:54:27","3","False"
"26431974","4822823","Popular Question","2018-01-03 10:54:27","3","False"
"26431975","583271","Popular Question","2018-01-03 10:54:27","3","False"
"26431976","2930436","Popular Question","2018-01-03 10:54:27","3","False"
"26431977","6601223","Popular Question","2018-01-03 10:54:27","3","False"
"26431978","676890","Popular Question","2018-01-03 10:54:27","3","False"
"26431979","2312877","Popular Question","2018-01-03 10:54:27","3","False"
"26431980","2515100","Popular Question","2018-01-03 10:54:27","3","False"
"26431981","3558010","Popular Question","2018-01-03 10:54:27","3","False"
"26431982","5996734","Popular Question","2018-01-03 10:54:27","3","False"
"26431983","7236995","Revival","2018-01-03 10:54:27","3","False"
"26431984","4167200","Revival","2018-01-03 10:54:27","3","False"
"26431985","1042409","Revival","2018-01-03 10:54:27","3","False"
"26431986","7827699","Revival","2018-01-03 10:54:27","3","False"
"26431987","1130440","Revival","2018-01-03 10:54:27","3","False"
"26431988","606535","Revival","2018-01-03 10:54:27","3","False"
"26431989","6456909","Revival","2018-01-03 10:54:27","3","False"
"26431990","3902496","Revival","2018-01-03 10:54:27","3","False"
"26431991","6684766","Revival","2018-01-03 10:54:27","3","False"
"26431992","6684766","Revival","2018-01-03 10:54:27","3","False"
"26431993","6857779","Scholar","2018-01-03 10:54:27","3","False"
"26431994","7616349","Student","2018-01-03 10:54:27","3","False"
"26431995","7416225","Student","2018-01-03 10:54:27","3","False"
"26431996","9124071","Student","2018-01-03 10:54:27","3","False"
"26431997","8494426","Student","2018-01-03 10:54:27","3","False"
"26431998","9167479","Student","2018-01-03 10:54:27","3","False"
"26431999","9020515","Student","2018-01-03 10:54:27","3","False"
"26432000","9011899","Student","2018-01-03 10:54:27","3","False"
"26432001","4060672","Student","2018-01-03 10:54:27","3","False"
"26432002","7761285","Supporter","2018-01-03 10:54:27","3","False"
"26432003","733970","Supporter","2018-01-03 10:54:27","3","False"
"26432004","6857779","Supporter","2018-01-03 10:54:27","3","False"
"26432005","7341020","Teacher","2018-01-03 10:54:27","3","False"
"26432006","6248378","Teacher","2018-01-03 10:54:27","3","False"
"26432007","6934329","Yearling","2018-01-03 10:54:27","2","False"
"26432008","51127","Yearling","2018-01-03 10:54:27","2","False"
"26432009","1945306","Yearling","2018-01-03 10:54:27","2","False"
"26432010","242641","Yearling","2018-01-03 10:54:27","2","False"
"26432011","3156863","Yearling","2018-01-03 10:54:27","2","False"
"26432012","1814553","Yearling","2018-01-03 10:54:27","2","False"
"26432013","3216305","Yearling","2018-01-03 10:54:27","2","False"
"26432014","1042409","Yearling","2018-01-03 10:54:27","2","False"
"26432015","1012793","Yearling","2018-01-03 10:54:27","2","False"
"26432016","1851717","Yearling","2018-01-03 10:54:27","2","False"
"26432017","361451","Yearling","2018-01-03 10:54:27","2","False"
"26432018","3134834","Yearling","2018-01-03 10:54:27","2","False"
"26432019","1127635","Yearling","2018-01-03 10:54:27","2","False"
"26432020","7369067","Yearling","2018-01-03 10:54:27","2","False"
"26432021","561113","Yearling","2018-01-03 10:54:27","2","False"
"26432022","7368985","Yearling","2018-01-03 10:54:27","2","False"
"26432023","3227302","Yearling","2018-01-03 10:54:27","2","False"
"26432024","3451822","Custodian","2018-01-03 10:54:27","3","False"
"26432025","3451822","Custodian","2018-01-03 10:54:27","3","False"
"26432026","5804229","Custodian","2018-01-03 10:54:27","3","False"
"26432027","8718495","Custodian","2018-01-03 10:54:27","3","False"
"26432028","9167723","Informed","2018-01-03 10:55:42","3","False"
"26432029","2523710","Informed","2018-01-03 10:55:44","3","False"
"26432030","8969502","Informed","2018-01-03 10:55:54","3","False"
"26432031","9167733","Informed","2018-01-03 10:56:34","3","False"
"26432032","9167738","Informed","2018-01-03 10:56:45","3","False"
"26432033","9167763","Informed","2018-01-03 10:59:08","3","False"
"26432034","7120132","Autobiographer","2018-01-03 10:59:37","3","False"
"26432036","3451822","Citizen Patrol","2018-01-03 10:59:27","3","False"
"26432037","9167740","Informed","2018-01-03 10:59:43","3","False"
"26432038","9117504","Editor","2018-01-03 10:59:37","3","False"
"26432039","9167712","Editor","2018-01-03 10:59:37","3","False"
"26432040","9146132","Editor","2018-01-03 10:59:37","3","False"
"26432041","342113","Guru","2018-01-03 10:59:37","2","False"
"26432042","80901","Necromancer","2018-01-03 10:59:37","2","False"
"26432043","674623","Necromancer","2018-01-03 10:59:37","2","False"
"26432044","2581314","Necromancer","2018-01-03 10:59:37","2","False"
"26432045","6323643","Necromancer","2018-01-03 10:59:37","2","False"
"26432046","7857519","Necromancer","2018-01-03 10:59:37","2","False"
"26432047","402421","Popular Question","2018-01-03 10:59:37","3","False"
"26432048","482506","Popular Question","2018-01-03 10:59:37","3","False"
"26432049","1003205","Popular Question","2018-01-03 10:59:37","3","False"
"26432050","7388600","Popular Question","2018-01-03 10:59:37","3","False"
"26432051","272839","Popular Question","2018-01-03 10:59:37","3","False"
